Países,Anos,Cod país,Expectativa de vida,Região,Grupo de renda
Vietnam,2007,VNM,74.474,East Asia & Pacific,Lower middle income
Vanuatu,2007,VUT,68.672,East Asia & Pacific,Lower middle income
Samoa,2007,WSM,70.901,East Asia & Pacific,Lower middle income
South Africa,2007,ZAF,54.452,Sub-Saharan Africa,Upper middle income
Zambia,2007,ZMB,51.134,Sub-Saharan Africa,Low income
Zimbabwe,2007,ZWE,44.947,Sub-Saharan Africa,Lower middle income
Afghanistan,2008,AFG,59.93,South Asia,Low income
Angola,2008,AGO,53.243,Sub-Saharan Africa,Lower middle income
Albania,2008,ALB,75.912,Europe & Central Asia,Upper middle income
Andorra,2008,AND,,Europe & Central Asia,High income
United Arab Emirates,2008,ARE,75.957,Middle East & North Africa,High income
Argentina,2008,ARG,74.952,Latin America & Caribbean,Upper middle income
Armenia,2008,ARM,72.946,Europe & Central Asia,Upper middle income
American Samoa,2008,ASM,,East Asia & Pacific,Upper middle income
Antigua and Barbuda,2008,ATG,75.535,Latin America & Caribbean,High income
Australia,2008,AUS,81.39512195121952,East Asia & Pacific,High income
Austria,2008,AUT,80.43170731707318,Europe & Central Asia,High income
Azerbaijan,2008,AZE,70.201,Europe & Central Asia,Upper middle income
Burundi,2008,BDI,55.721,Sub-Saharan Africa,Low income
Belgium,2008,BEL,79.68048780487806,Europe & Central Asia,High income
Benin,2008,BEN,58.654,Sub-Saharan Africa,Lower middle income
Burkina Faso,2008,BFA,55.618,Sub-Saharan Africa,Low income
Bangladesh,2008,BGD,69.072,South Asia,Lower middle income
Bulgaria,2008,BGR,72.96341463414635,Europe & Central Asia,Upper middle income
Bahrain,2008,BHR,75.77,Middle East & North Africa,High income
Bosnia and Herzegovina,2008,BIH,75.665,Europe & Central Asia,Upper middle income
Belarus,2008,BLR,70.45609756097562,Europe & Central Asia,Upper middle income
Belize,2008,BLZ,71.059,Latin America & Caribbean,Upper middle income
Bermuda,2008,BMU,79.23658536585367,North America,High income
Bolivia,2008,BOL,66.937,Latin America & Caribbean,Lower middle income
Brazil,2008,BRA,72.966,Latin America & Caribbean,Upper middle income
Barbados,2008,BRB,78.184,Latin America & Caribbean,High income
Bhutan,2008,BTN,67.325,South Asia,Lower middle income
Botswana,2008,BWA,56.679,Sub-Saharan Africa,Upper middle income
Central African Republic,2008,CAF,46.161,Sub-Saharan Africa,Low income
Canada,2008,CAN,80.69512195121952,North America,High income
Switzerland,2008,CHE,81.99268292682927,Europe & Central Asia,High income
Chile,2008,CHL,78.33,Latin America & Caribbean,High income
China,2008,CHN,73.835,East Asia & Pacific,Upper middle income
Cote d'Ivoire,2008,CIV,51.682,Sub-Saharan Africa,Lower middle income
Cameroon,2008,CMR,54.153,Sub-Saharan Africa,Lower middle income
Colombia,2008,COL,74.962,Latin America & Caribbean,Upper middle income
Comoros,2008,COM,61.094,Sub-Saharan Africa,Lower middle income
Costa Rica,2008,CRI,78.491,Latin America & Caribbean,Upper middle income
Cuba,2008,CUB,78.15,Latin America & Caribbean,Upper middle income
Cyprus,2008,CYP,79.071,Europe & Central Asia,High income
Germany,2008,DEU,79.73658536585367,Europe & Central Asia,High income
Djibouti,2008,DJI,59.124,Middle East & North Africa,Lower middle income
Dominica,2008,DMA,,Latin America & Caribbean,Upper middle income
Denmark,2008,DNK,78.44634146341464,Europe & Central Asia,High income
Dominican Republic,2008,DOM,71.559,Latin America & Caribbean,Upper middle income
Algeria,2008,DZA,74.311,Middle East & North Africa,Lower middle income
Ecuador,2008,ECU,74.705,Latin America & Caribbean,Upper middle income
Eritrea,2008,ERI,60.952,Sub-Saharan Africa,Low income
Spain,2008,ESP,81.17560975609757,Europe & Central Asia,High income
Estonia,2008,EST,73.77073170731708,Europe & Central Asia,High income
Ethiopia,2008,ETH,59.581,Sub-Saharan Africa,Low income
Finland,2008,FIN,79.56829268292684,Europe & Central Asia,High income
Fiji,2008,FJI,66.477,East Asia & Pacific,Upper middle income
France,2008,FRA,81.21463414634148,Europe & Central Asia,High income
Gabon,2008,GAB,59.904,Sub-Saharan Africa,Upper middle income
United Kingdom,2008,GBR,79.6,Europe & Central Asia,High income
Georgia,2008,GEO,70.946,Europe & Central Asia,Upper middle income
Ghana,2008,GHA,60.216,Sub-Saharan Africa,Lower middle income
Guinea,2008,GIN,55.614,Sub-Saharan Africa,Low income
Guinea-Bissau,2008,GNB,53.612,Sub-Saharan Africa,Low income
Equatorial Guinea,2008,GNQ,55.07,Sub-Saharan Africa,Upper middle income
Greece,2008,GRC,79.93902439024392,Europe & Central Asia,High income
Grenada,2008,GRD,73.038,Latin America & Caribbean,Upper middle income
Greenland,2008,GRL,70.01512195121953,Europe & Central Asia,High income
Guatemala,2008,GTM,70.75,Latin America & Caribbean,Upper middle income
Guam,2008,GUM,77.474,East Asia & Pacific,High income
Guyana,2008,GUY,67.521,Latin America & Caribbean,Upper middle income
Honduras,2008,HND,72.803,Latin America & Caribbean,Lower middle income
Croatia,2008,HRV,75.91219512195123,Europe & Central Asia,High income
Haiti,2008,HTI,59.782,Latin America & Caribbean,Lower middle income
Hungary,2008,HUN,73.70243902439026,Europe & Central Asia,High income
Indonesia,2008,IDN,68.485,East Asia & Pacific,Lower middle income
India,2008,IND,65.794,South Asia,Lower middle income
Ireland,2008,IRL,80.09512195121953,Europe & Central Asia,High income
Iraq,2008,IRQ,68.19,Middle East & North Africa,Upper middle income
Iceland,2008,ISL,81.60975609756099,Europe & Central Asia,High income
Israel,2008,ISR,80.95121951219512,Middle East & North Africa,High income
Italy,2008,ITA,81.48536585365855,Europe & Central Asia,High income
Jamaica,2008,JAM,74.103,Latin America & Caribbean,Upper middle income
Jordan,2008,JOR,73.099,Middle East & North Africa,Upper middle income
Japan,2008,JPN,82.58756097560978,East Asia & Pacific,High income
Kazakhstan,2008,KAZ,67.11,Europe & Central Asia,Upper middle income
Kenya,2008,KEN,58.76,Sub-Saharan Africa,Lower middle income
Cambodia,2008,KHM,65.394,East Asia & Pacific,Lower middle income
Kiribati,2008,KIR,65.208,East Asia & Pacific,Lower middle income
Kuwait,2008,KWT,73.976,Middle East & North Africa,High income
Lebanon,2008,LBN,77.911,Middle East & North Africa,Lower middle income
Liberia,2008,LBR,58.229,Sub-Saharan Africa,Low income
Libya,2008,LBY,72.174,Middle East & North Africa,Upper middle income
Sri Lanka,2008,LKA,75.157,South Asia,Lower middle income
Lesotho,2008,LSO,43.384,Sub-Saharan Africa,Lower middle income
Lithuania,2008,LTU,71.81219512195122,Europe & Central Asia,High income
Luxembourg,2008,LUX,80.53902439024391,Europe & Central Asia,High income
Latvia,2008,LVA,72.41951219512197,Europe & Central Asia,High income
Morocco,2008,MAR,73.546,Middle East & North Africa,Lower middle income
Monaco,2008,MCO,,Europe & Central Asia,High income
Moldova,2008,MDA,68.671,Europe & Central Asia,Upper middle income
Madagascar,2008,MDG,62.509,Sub-Saharan Africa,Low income
Maldives,2008,MDV,75.073,South Asia,Upper middle income
Mexico,2008,MEX,75.194,Latin America & Caribbean,Upper middle income
Marshall Islands,2008,MHL,,East Asia & Pacific,Upper middle income
North Macedonia,2008,MKD,74.4,Europe & Central Asia,Upper middle income
Mali,2008,MLI,54.193,Sub-Saharan Africa,Low income
Malta,2008,MLT,79.63658536585366,Middle East & North Africa,High income
Myanmar,2008,MMR,62.678,East Asia & Pacific,Lower middle income
Montenegro,2008,MNE,75.13658536585366,Europe & Central Asia,Upper middle income
Mongolia,2008,MNG,66.447,East Asia & Pacific,Lower middle income
Northern Mariana Islands,2008,MNP,,East Asia & Pacific,High income
Mozambique,2008,MOZ,51.292,Sub-Saharan Africa,Low income
Mauritania,2008,MRT,62.015,Sub-Saharan Africa,Lower middle income
Mauritius,2008,MUS,72.57073170731708,Sub-Saharan Africa,Upper middle income
Malawi,2008,MWI,52.206,Sub-Saharan Africa,Low income
Malaysia,2008,MYS,74.118,East Asia & Pacific,Upper middle income
Namibia,2008,NAM,53.817,Sub-Saharan Africa,Upper middle income
Niger,2008,NER,55.764,Sub-Saharan Africa,Low income
Nigeria,2008,NGA,49.913,Sub-Saharan Africa,Lower middle income
Nicaragua,2008,NIC,71.915,Latin America & Caribbean,Lower middle income
Netherlands,2008,NLD,80.25121951219512,Europe & Central Asia,High income
Norway,2008,NOR,80.59268292682928,Europe & Central Asia,High income
Nepal,2008,NPL,66.727,South Asia,Lower middle income
Nauru,2008,NRU,,East Asia & Pacific,High income
New Zealand,2008,NZL,80.35121951219514,East Asia & Pacific,High income
Oman,2008,OMN,75.179,Middle East & North Africa,High income
Pakistan,2008,PAK,64.685,South Asia,Lower middle income
Panama,2008,PAN,76.414,Latin America & Caribbean,High income
Peru,2008,PER,73.826,Latin America & Caribbean,Upper middle income
Philippines,2008,PHL,69.515,East Asia & Pacific,Lower middle income
Palau,2008,PLW,,East Asia & Pacific,Upper middle income
Papua New Guinea,2008,PNG,61.442,East Asia & Pacific,Lower middle income
Poland,2008,POL,75.54390243902441,Europe & Central Asia,High income
Puerto Rico,2008,PRI,77.96292682926831,Latin America & Caribbean,High income
Portugal,2008,PRT,78.52439024390246,Europe & Central Asia,High income
Paraguay,2008,PRY,72.251,Latin America & Caribbean,Upper middle income
Qatar,2008,QAT,78.775,Middle East & North Africa,High income
Romania,2008,ROU,72.56585365853658,Europe & Central Asia,High income
Rwanda,2008,RWA,60.612,Sub-Saharan Africa,Low income
Saudi Arabia,2008,SAU,73.598,Middle East & North Africa,High income
Sudan,2008,SDN,61.879,Sub-Saharan Africa,Low income
Senegal,2008,SEN,62.88,Sub-Saharan Africa,Lower middle income
Singapore,2008,SGP,80.79024390243903,East Asia & Pacific,High income
Solomon Islands,2008,SLB,70.063,East Asia & Pacific,Lower middle income
Sierra Leone,2008,SLE,47.508,Sub-Saharan Africa,Low income
El Salvador,2008,SLV,70.756,Latin America & Caribbean,Lower middle income
San Marino,2008,SMR,,Europe & Central Asia,High income
Somalia,2008,SOM,53.326,Sub-Saharan Africa,Low income
Serbia,2008,SRB,73.88536585365853,Europe & Central Asia,Upper middle income
South Sudan,2008,SSD,53.6,Sub-Saharan Africa,Low income
Sao Tome and Principe,2008,STP,66.412,Sub-Saharan Africa,Lower middle income
Suriname,2008,SUR,69.91,Latin America & Caribbean,Upper middle income
Slovenia,2008,SVN,78.7658536585366,Europe & Central Asia,High income
Sweden,2008,SWE,81.1,Europe & Central Asia,High income
Eswatini,2008,SWZ,44.17,Sub-Saharan Africa,Lower middle income
Seychelles,2008,SYC,73.16341463414635,Sub-Saharan Africa,High income
Chad,2008,TCD,49.82,Sub-Saharan Africa,Low income
Togo,2008,TGO,56.178,Sub-Saharan Africa,Low income
Thailand,2008,THA,73.341,East Asia & Pacific,Upper middle income
Tajikistan,2008,TJK,67.911,Europe & Central Asia,Lower middle income
Turkmenistan,2008,TKM,66.031,Europe & Central Asia,Upper middle income
Tonga,2008,TON,69.921,East Asia & Pacific,Upper middle income
Trinidad and Tobago,2008,TTO,71.464,Latin America & Caribbean,High income
Tunisia,2008,TUN,74.72,Middle East & North Africa,Lower middle income
Tuvalu,2008,TUV,,East Asia & Pacific,Upper middle income
Tanzania,2008,TZA,56.777,Sub-Saharan Africa,Lower middle income
Uganda,2008,UGA,54.984,Sub-Saharan Africa,Low income
Ukraine,2008,UKR,68.25146341463416,Europe & Central Asia,Lower middle income
Uruguay,2008,URY,76.437,Latin America & Caribbean,High income
United States,2008,USA,78.03902439024391,North America,High income
Uzbekistan,2008,UZB,69.193,Europe & Central Asia,Lower middle income
Vietnam,2008,VNM,74.625,East Asia & Pacific,Lower middle income
Vanuatu,2008,VUT,68.824,East Asia & Pacific,Lower middle income
Samoa,2008,WSM,71.158,East Asia & Pacific,Lower middle income
South Africa,2008,ZAF,55.36,Sub-Saharan Africa,Upper middle income
Zambia,2008,ZMB,52.606,Sub-Saharan Africa,Low income
Zimbabwe,2008,ZWE,46.504,Sub-Saharan Africa,Lower middle income
Afghanistan,2009,AFG,60.484,South Asia,Low income
Angola,2009,AGO,54.311,Sub-Saharan Africa,Lower middle income
Albania,2009,ALB,76.221,Europe & Central Asia,Upper middle income
Andorra,2009,AND,,Europe & Central Asia,High income
United Arab Emirates,2009,ARE,76.145,Middle East & North Africa,High income
Argentina,2009,ARG,75.116,Latin America & Caribbean,Upper middle income
Armenia,2009,ARM,73.118,Europe & Central Asia,Upper middle income
American Samoa,2009,ASM,,East Asia & Pacific,Upper middle income
Antigua and Barbuda,2009,ATG,75.683,Latin America & Caribbean,High income
Australia,2009,AUS,81.54390243902441,East Asia & Pacific,High income
Austria,2009,AUT,80.33170731707318,Europe & Central Asia,High income
Azerbaijan,2009,AZE,70.597,Europe & Central Asia,Upper middle income
Burundi,2009,BDI,56.488,Sub-Saharan Africa,Low income
Belgium,2009,BEL,80.03414634146341,Europe & Central Asia,High income
Benin,2009,BEN,59.009,Sub-Saharan Africa,Lower middle income
Burkina Faso,2009,BFA,56.377,Sub-Saharan Africa,Low income
Bangladesh,2009,BGD,69.485,South Asia,Lower middle income
Bulgaria,2009,BGR,73.41219512195123,Europe & Central Asia,Upper middle income
Bahrain,2009,BHR,75.913,Middle East & North Africa,High income
Bosnia and Herzegovina,2009,BIH,75.844,Europe & Central Asia,Upper middle income
Belarus,2009,BLR,70.40731707317074,Europe & Central Asia,Upper middle income
Belize,2009,BLZ,71.541,Latin America & Caribbean,Upper middle income
Bermuda,2009,BMU,79.38843902439025,North America,High income
Bolivia,2009,BOL,67.476,Latin America & Caribbean,Lower middle income
Brazil,2009,BRA,73.3,Latin America & Caribbean,Upper middle income
Barbados,2009,BRB,78.272,Latin America & Caribbean,High income
Bhutan,2009,BTN,67.882,South Asia,Lower middle income
Botswana,2009,BWA,58.447,Sub-Saharan Africa,Upper middle income
Central African Republic,2009,CAF,46.719,Sub-Saharan Africa,Low income
Canada,2009,CAN,80.99512195121952,North America,High income
Switzerland,2009,CHE,82.0439024390244,Europe & Central Asia,High income
Chile,2009,CHL,78.558,Latin America & Caribbean,High income
China,2009,CHN,74.119,East Asia & Pacific,Upper middle income
Cote d'Ivoire,2009,CIV,52.313,Sub-Saharan Africa,Lower middle income
Cameroon,2009,CMR,54.627,Sub-Saharan Africa,Lower middle income
Colombia,2009,COL,75.193,Latin America & Caribbean,Upper middle income
Comoros,2009,COM,61.475,Sub-Saharan Africa,Lower middle income
Costa Rica,2009,CRI,78.626,Latin America & Caribbean,Upper middle income
Cuba,2009,CUB,78.256,Latin America & Caribbean,Upper middle income
Cyprus,2009,CYP,79.245,Europe & Central Asia,High income
Germany,2009,DEU,79.83658536585368,Europe & Central Asia,High income
Djibouti,2009,DJI,59.561,Middle East & North Africa,Lower middle income
Dominica,2009,DMA,,Latin America & Caribbean,Upper middle income
Denmark,2009,DNK,78.59756097560977,Europe & Central Asia,High income
Dominican Republic,2009,DOM,71.806,Latin America & Caribbean,Upper middle income
Algeria,2009,DZA,74.644,Middle East & North Africa,Lower middle income
Ecuador,2009,ECU,74.895,Latin America & Caribbean,Upper middle income
Eritrea,2009,ERI,61.602,Sub-Saharan Africa,Low income
Spain,2009,ESP,81.47560975609755,Europe & Central Asia,High income
Estonia,2009,EST,74.82439024390244,Europe & Central Asia,High income
Ethiopia,2009,ETH,60.645,Sub-Saharan Africa,Low income
Finland,2009,FIN,79.71951219512196,Europe & Central Asia,High income
Fiji,2009,FJI,66.559,East Asia & Pacific,Upper middle income
France,2009,FRA,81.41463414634147,Europe & Central Asia,High income
Gabon,2009,GAB,60.637,Sub-Saharan Africa,Upper middle income
United Kingdom,2009,GBR,80.05121951219512,Europe & Central Asia,High income
Georgia,2009,GEO,71.18,Europe & Central Asia,Upper middle income
Ghana,2009,GHA,60.645,Sub-Saharan Africa,Lower middle income
Guinea,2009,GIN,56.279,Sub-Saharan Africa,Low income
Guinea-Bissau,2009,GNB,54.113,Sub-Saharan Africa,Low income
Equatorial Guinea,2009,GNQ,55.329,Sub-Saharan Africa,Upper middle income
Greece,2009,GRC,80.18780487804878,Europe & Central Asia,High income
Grenada,2009,GRD,72.96,Latin America & Caribbean,Upper middle income
Greenland,2009,GRL,70.53195121951221,Europe & Central Asia,High income
Guatemala,2009,GTM,71.108,Latin America & Caribbean,Upper middle income
Guam,2009,GUM,77.71,East Asia & Pacific,High income
Guyana,2009,GUY,67.792,Latin America & Caribbean,Upper middle income
Honduras,2009,HND,73.061,Latin America & Caribbean,Lower middle income
Croatia,2009,HRV,76.16829268292685,Europe & Central Asia,High income
Haiti,2009,HTI,60.148,Latin America & Caribbean,Lower middle income
Hungary,2009,HUN,73.90487804878049,Europe & Central Asia,High income
Indonesia,2009,IDN,68.853,East Asia & Pacific,Lower middle income
India,2009,IND,66.244,South Asia,Lower middle income
Ireland,2009,IRL,80.19024390243902,Europe & Central Asia,High income
Iraq,2009,IRQ,68.34,Middle East & North Africa,Upper middle income
Iceland,2009,ISL,81.75121951219514,Europe & Central Asia,High income
Israel,2009,ISR,81.40487804878049,Middle East & North Africa,High income
Italy,2009,ITA,81.63658536585366,Europe & Central Asia,High income
Jamaica,2009,JAM,74.071,Latin America & Caribbean,Upper middle income
Jordan,2009,JOR,73.266,Middle East & North Africa,Upper middle income
Japan,2009,JPN,82.93146341463415,East Asia & Pacific,High income
Kazakhstan,2009,KAZ,68.39,Europe & Central Asia,Upper middle income
Kenya,2009,KEN,59.932,Sub-Saharan Africa,Lower middle income
Cambodia,2009,KHM,66.014,East Asia & Pacific,Lower middle income
Kiribati,2009,KIR,65.48,East Asia & Pacific,Lower middle income
Kuwait,2009,KWT,74.162,Middle East & North Africa,High income
Lebanon,2009,LBN,78.161,Middle East & North Africa,Lower middle income
Liberia,2009,LBR,58.971,Sub-Saharan Africa,Low income
Libya,2009,LBY,72.129,Middle East & North Africa,Upper middle income
Sri Lanka,2009,LKA,75.286,South Asia,Lower middle income
